Cell_ID,Cell_class_id,Cell_class,Cell_class_name
ee65890f-81c2-451a-940e-81ef4b20af47,4,Inhibitory,Inhibitory
3b35c788-907b-42fe-87cb-c79a7fb12b7c,4,Inhibitory,Inhibitory
2ea654bf-1d39-465e-95c3-ad0bfcff217a,5,Microglia,Microglia
f606de57-1715-4c91-9264-ec9073d22150,1,Endothelial 1,Endothelial
34495a85-7d12-439a-8727-e04cefab6ecc,4,Inhibitory,Inhibitory
90635689-86b1-43bf-a5bc-46f8f393fc18,3,Excitatory,Excitatory
7ef42c83-1641-45aa-a057-d789e06c2f8a,4,Inhibitory,Inhibitory
c0e2b4f5-cb1e-434c-9b9e-4ca845c2a71b,3,Excitatory,Excitatory
ba82e4a6-d0a7-4fec-aba3-cb1d1db8169f,4,Inhibitory,Inhibitory
117c87b9-1994-4c5d-b8e6-195e2c8ea59d,4,Inhibitory,Inhibitory
5c6ec752-f533-4ad2-a135-de8711276cbf,4,Inhibitory,Inhibitory
2fe8b94b-59d4-4cf4-81c9-1e1a5aeb8d8c,4,Inhibitory,Inhibitory
914e4607-f924-4cbe-9acd-3c2db4b43616,0,Astrocyte,Astrocyte
fb8fe95c-b357-4910-baa3-c84b612d83e6,4,Inhibitory,Inhibitory
0524f239-838b-42f6-b030-3d6f11e0c02e,4,Inhibitory,Inhibitory
be815676-f864-478c-929e-f3a396ac8ebf,4,Inhibitory,Inhibitory
da5da6f9-d06f-4dce-972f-dd1723ab027a,6,OD Immature 1,OD Immature
86464a8c-03ba-4518-abdc-4c6afbb239c3,4,Inhibitory,Inhibitory
c3ec952d-d1fc-458f-af2e-150510d47796,4,Inhibitory,Inhibitory
ad1b6080-cb4a-47c4-9051-bcd2c38f1d87,4,Inhibitory,Inhibitory
945ea22c-75d8-4f5e-8b6c-916e283b4f2b,4,Inhibitory,Inhibitory
79dd38e4-b69b-493c-9a51-b448f7d57a5d,6,OD Immature 1,OD Immature
dc18ae66-5ff7-4c34-912e-e37e01d6275b,0,Astrocyte,Astrocyte
8ac93cb3-d4ae-4512-894f-109fd8e7e2e0,4,Inhibitory,Inhibitory
e971dcbb-4fa1-402f-8244-98f72e05e69a,5,Microglia,Microglia
5b47bc8a-c5cb-438d-9ca9-76642f3b6ad8,3,Excitatory,Excitatory
ff8c92db-73a0-45a2-a239-de93c6b59a65,4,Inhibitory,Inhibitory
58a899c2-9cd8-4d2c-9575-6c8d22832f3e,4,Inhibitory,Inhibitory
8189bb75-7fbf-446b-a2c1-ed7c7dbcfd34,4,Inhibitory,Inhibitory
66df1952-937f-45a2-a410-a74a7b349ec4,4,Inhibitory,Inhibitory
1618ea7c-f7ed-4373-b43d-907a0705f8a9,4,Inhibitory,Inhibitory
acf2c021-7741-429e-8d32-f59deca5c0dc,4,Inhibitory,Inhibitory
ab4136ea-6402-4197-ac54-450101dfdc03,3,Excitatory,Excitatory
c6f33a9c-323f-4e47-868c-ea273e16a024,4,Inhibitory,Inhibitory
9a6e879d-367d-474a-98a2-79e6c811f837,4,Inhibitory,Inhibitory
84d53b85-2095-4dd6-a550-dfee9fe83d77,4,Inhibitory,Inhibitory
37162846-48cd-4071-93e0-038df13707fb,4,Inhibitory,Inhibitory
d9723197-419b-47b3-9714-c192d5d63ff5,4,Inhibitory,Inhibitory
99add237-caf6-4891-bcc5-c0019eeeab1b,4,Inhibitory,Inhibitory
ce9dd861-2f44-40a5-a4c9-7fe87c775791,3,Excitatory,Excitatory
ac8cf1ac-8d7f-48b8-9ca3-1bf69d4a8e7c,1,Endothelial 3,Endothelial
c3fdc000-b86f-405b-9fd2-d005a3ef9997,0,Astrocyte,Astrocyte
f3291e88-3d45-49e4-bfb6-36ee5602ae74,4,Inhibitory,Inhibitory
b3e50fc6-9625-45b4-8cf1-dedf8ee6a686,4,Inhibitory,Inhibitory
d9e20ba1-912f-4b23-87fc-a113380ef7cc,0,Astrocyte,Astrocyte
892f94e1-ef25-4214-9796-9c1612627e26,3,Excitatory,Excitatory
41d00eab-39d3-4426-803c-f79f7856516a,7,OD Mature 4,OD Mature
a35a1433-8e12-478b-889a-ab99a674727e,4,Inhibitory,Inhibitory
3d9e77b9-b371-44cd-b231-7658b8a1798f,1,Endothelial 1,Endothelial
9c2e9652-d933-4c65-aee3-72a1d5fee107,4,Inhibitory,Inhibitory
9e44d75c-f716-4f3e-8454-eab964a06c55,4,Inhibitory,Inhibitory
1a009aac-6dae-43e6-b48a-641f788006d4,4,Inhibitory,Inhibitory
417bd4c1-f236-4e58-822b-78f8eeae59b9,3,Excitatory,Excitatory
93a479fb-217a-4533-9e44-809629d56be0,3,Excitatory,Excitatory
da8881c9-0f1a-4444-8d1a-a771a76f10f1,3,Excitatory,Excitatory
df048f67-c2d7-4851-87e6-28658ea1ef10,3,Excitatory,Excitatory
98a92265-5d18-4254-b4ab-9fc17bda0ffe,0,Astrocyte,Astrocyte
cf1531c1-49f0-484f-b722-efd60cc6b887,4,Inhibitory,Inhibitory
29325b22-9495-4103-8b9d-582c0d0b66db,3,Excitatory,Excitatory
15264f19-f034-4230-a7d5-bdc76662817c,1,Endothelial 1,Endothelial
369770e6-7f22-47a8-bae1-a36a3bfbb8ee,4,Inhibitory,Inhibitory
f59088aa-85ee-4b7a-b516-1daae31ead5a,3,Excitatory,Excitatory
cd0589f4-cd09-4362-873c-90306a85595d,4,Inhibitory,Inhibitory
38a70baf-4fb6-4126-a059-0fc1ed4d69e9,4,Inhibitory,Inhibitory
46fe12a7-451a-4615-8560-adede60f1515,5,Microglia,Microglia
d9629081-760c-4186-9895-d338316f23dc,1,Endothelial 1,Endothelial
d921be99-fa77-4609-a15f-176b09d74a6c,0,Astrocyte,Astrocyte
e626fa15-fca5-4a31-b018-52655f4fb3e9,1,Endothelial 2,Endothelial
f0718d03-a893-4e93-9ca9-2cf8def73c5e,3,Excitatory,Excitatory
ab237906-25e6-433b-a211-49d2a551e27b,7,OD Mature 2,OD Mature
2915d3f4-b6e3-4aee-8f83-99e388093bda,4,Inhibitory,Inhibitory
8d61dbdb-689c-48d8-9092-eb5a4ae64479,0,Astrocyte,Astrocyte
8309ca1d-05a0-4600-a65d-33b191e59fec,1,Endothelial 2,Endothelial
fbc4f6c7-7671-40d8-a635-04ba12ac9559,4,Inhibitory,Inhibitory
30007158-d73d-479a-bb34-f2cc64e00168,7,OD Mature 1,OD Mature
098653dd-a34d-472c-99fc-0f0c732b2162,1,Endothelial 1,Endothelial
2fa11468-10d1-4240-9b21-03d00cdf4d19,1,Endothelial 1,Endothelial
33544302-2ea1-4cd7-86fa-6531cffd54d9,1,Endothelial 1,Endothelial
b05bee9f-62e2-4ba5-b467-f1556718d5b9,1,Endothelial 3,Endothelial
28a696f5-4845-45f2-a41f-d932dc96d98b,3,Excitatory,Excitatory
a761245c-01f0-42e2-a621-1f2bd7f290c6,4,Inhibitory,Inhibitory
a39faa17-7e20-4428-bcf5-d919a60016b4,0,Astrocyte,Astrocyte
ca931795-2a6b-4b25-a7dc-c3399a768a98,3,Excitatory,Excitatory
63d646a7-1275-49bb-a446-845d39b1d616,1,Endothelial 1,Endothelial
3968dc56-27ab-4d04-8bbf-9899632f04cf,6,OD Immature 1,OD Immature
de06d523-28a7-46c4-bf69-6c36658d26d3,5,Microglia,Microglia
7c2f9124-4b87-47bc-b49e-e025314aca81,1,Endothelial 1,Endothelial
9121455e-e88d-4339-a16b-3b733727dd8b,1,Endothelial 1,Endothelial
d93b26d2-4b6e-47fe-9439-0868ee36131c,3,Excitatory,Excitatory
56df3a5a-3bcb-40f5-8aad-5f5fde8e3f79,1,Endothelial 1,Endothelial
41678e0b-2d36-4d29-9b70-97d50b4aa662,4,Inhibitory,Inhibitory
987b81d8-add7-4ed0-9185-86cd653411a3,0,Astrocyte,Astrocyte
9a6c9f92-e888-4a25-809a-00bd951d7f36,3,Excitatory,Excitatory
9bfd3eae-1441-459a-9aa7-3cb0fd16f51a,4,Inhibitory,Inhibitory
d6080da8-2623-458c-9f6e-f7758b59146e,6,OD Immature 1,OD Immature
0f11dca8-59a2-41af-a36e-55a70af84529,4,Inhibitory,Inhibitory
7a2df58c-e17b-44bb-b0b3-98883f6e7d5d,1,Endothelial 3,Endothelial
94e3c2b9-f341-44b7-bcd4-d99efcee9273,4,Inhibitory,Inhibitory
b8ad95d2-ac2c-46a3-a53d-f1e4b8469078,3,Excitatory,Excitatory
cb151f7f-167a-4739-9d1a-05ed4bca1dc5,3,Excitatory,Excitatory
4c3c099a-7f90-468c-a7df-5da39ad64a88,3,Excitatory,Excitatory
8b6ba818-d9c3-4a23-a930-d17e44d881f5,4,Inhibitory,Inhibitory
1e321c7f-ab04-48a8-8c31-9ff666368104,3,Excitatory,Excitatory
beaa255e-2ce3-4e1e-aedd-6d295b3a37c5,1,Endothelial 3,Endothelial
1a889c55-65f0-4e7a-83bf-9c27f4bd2404,4,Inhibitory,Inhibitory
5a9d807a-5b05-41af-a211-852d1c2d2b75,5,Microglia,Microglia
0a5959e2-4cda-4036-ad94-fbbc41292f37,4,Inhibitory,Inhibitory
0598fc4d-4fe3-4e3b-90cd-039adf84ccce,6,OD Immature 2,OD Immature
743d234c-40f4-4ec6-940e-1cfc5163133d,0,Astrocyte,Astrocyte
47bb5ce4-15f2-4db4-b60a-fb098a84dbb0,6,OD Immature 1,OD Immature
0aa268ca-d7bb-4c32-969f-24c9b8dc45c1,4,Inhibitory,Inhibitory
cca6a50c-da0c-4717-8238-6bae6e470168,6,OD Immature 1,OD Immature
ade1a55f-fc05-41b3-b979-66c0051dcefb,4,Inhibitory,Inhibitory
f532ee9f-5ece-414d-a3fd-33463c9782e7,4,Inhibitory,Inhibitory
cb9e147d-3c68-4eae-8096-649b78a6c3e3,0,Astrocyte,Astrocyte
707006b7-947f-4c49-a82c-33ff700d96bc,4,Inhibitory,Inhibitory
5f2e2034-0b71-40ac-a8bd-389fdbbf6ac9,4,Inhibitory,Inhibitory
6a0a81ef-98fa-4c7b-9a24-28393c86d831,5,Microglia,Microglia
0bb35eb2-1788-40d8-896c-e12fa80710f7,7,OD Mature 2,OD Mature
e50ade68-4e9c-410a-9bc7-4e3d7a9c4f2a,4,Inhibitory,Inhibitory
fce6290f-dfb9-45c5-9bd8-9ec3f7ab49dc,0,Astrocyte,Astrocyte
7a636423-9801-40d1-bc8d-38960b4a5782,4,Inhibitory,Inhibitory
0f2d9217-ba29-48f3-96d3-4ca96a52b023,0,Astrocyte,Astrocyte
97fb3f71-f7c6-4da0-941b-0aac2b9bae01,4,Inhibitory,Inhibitory
7630fef7-2afc-4520-957a-82717baa5f15,0,Astrocyte,Astrocyte
e71b8c32-5f1d-4782-a82d-21f39f87236f,5,Microglia,Microglia
018f8ad0-a62b-47bb-a2e1-98b1bc540faf,0,Astrocyte,Astrocyte
94bee4b2-09a4-41c9-85ca-205b3af767af,6,OD Immature 1,OD Immature
eafd909f-f8dc-42c0-896d-039dd057eff3,4,Inhibitory,Inhibitory
e90ed86b-a701-40c9-a2cd-513139e5cec1,4,Inhibitory,Inhibitory
0f35fe7a-2d4b-47b6-a8fe-062da3cc9712,4,Inhibitory,Inhibitory
fa8fdf1e-f236-4944-8a69-59893f9b50eb,4,Inhibitory,Inhibitory
c95cb129-23b0-4a44-805e-f45f5b432836,0,Astrocyte,Astrocyte
244eacdc-2caa-493c-a01b-0ce0cefe0105,3,Excitatory,Excitatory
df66ed20-ccdc-4f4a-b505-8d7c801afdd1,4,Inhibitory,Inhibitory
379f7ae2-23b0-4bb8-b204-4956823bad62,1,Endothelial 1,Endothelial
36135b49-fcda-47f8-aea9-eced2eab0ece,7,OD Mature 2,OD Mature
fa05376b-5c2c-462f-aba3-e36a32e40382,4,Inhibitory,Inhibitory
ff4c6a23-a603-42b9-85da-8ff3f3dffd3e,4,Inhibitory,Inhibitory
850e8cc6-e307-4fef-91dc-553acd6c9222,0,Astrocyte,Astrocyte
81870db7-2c0f-42a7-a9f9-9dde06ce0371,3,Excitatory,Excitatory
acbdee9c-5513-402e-8c60-da92930c8027,7,OD Mature 1,OD Mature
e2091a9d-7820-4c56-b0f8-7094c547c11c,4,Inhibitory,Inhibitory
dc9ed97c-3f1d-4d7a-8bf6-68416f4a3aef,4,Inhibitory,Inhibitory
c35b7470-d299-41c8-b172-3251cb87be54,0,Astrocyte,Astrocyte
5db2941d-6571-497c-af2d-54c1e2b3c86a,7,OD Mature 2,OD Mature
79864943-ffd7-4789-a58d-4da61c9b0a00,0,Astrocyte,Astrocyte
03403951-a296-4f81-af4a-b657fbd23bd4,1,Endothelial 3,Endothelial
c7497fd3-9316-4647-877b-c373bc76d57f,6,OD Immature 1,OD Immature
b56e82fe-0f14-42db-9d84-7caf0975f596,3,Excitatory,Excitatory
fadba65f-8d8e-409c-9c29-abf579831c2d,4,Inhibitory,Inhibitory
0dfb205a-2925-4d77-b5d3-fdf0216da8ed,3,Excitatory,Excitatory
a4cde106-3598-4d7d-8191-cf4f108f95f1,4,Inhibitory,Inhibitory
eaea47be-ee70-49ea-be69-b88b89ddb995,4,Inhibitory,Inhibitory
299f0395-9633-4658-9e47-0e693240b617,6,OD Immature 1,OD Immature
396145b9-ccac-41e8-89ae-293ce6a7207c,4,Inhibitory,Inhibitory
012e24d1-8354-4349-952f-c56baaecbc0b,1,Endothelial 1,Endothelial
92c751ed-5cce-40c1-891f-c44c42ff7b94,4,Inhibitory,Inhibitory
33cf04af-d4bc-4029-883c-6669ecac151e,7,OD Mature 2,OD Mature
3e908c0a-72ed-4d30-9f24-0b1c5b6ba30a,4,Inhibitory,Inhibitory
b44d74fc-c802-4fe3-9d45-8c2ad2533eec,7,OD Mature 2,OD Mature
abce48a1-adfc-43b3-8160-b4b8160e8dad,4,Inhibitory,Inhibitory
f5df4fb3-d2d9-4cb4-846e-43f681902fbc,4,Inhibitory,Inhibitory
da3e955d-8fd0-4328-ba9a-7c3ca265f508,0,Astrocyte,Astrocyte
c76e76ac-fbfa-4712-93ad-24df827db48e,1,Endothelial 1,Endothelial
b4125044-8448-4bea-953d-73894a2594f3,0,Astrocyte,Astrocyte
0d7ade54-1011-489e-bd9c-8633bf30cf24,7,OD Mature 2,OD Mature
b58d58f2-b35c-4004-bc58-cdeb70c22c4c,7,OD Mature 2,OD Mature
d5176e9d-d799-46cb-8c47-8088c4842dbf,0,Astrocyte,Astrocyte
0cea3d38-1019-495b-ae23-fb98a9a692d5,1,Endothelial 1,Endothelial
722436f3-61ca-471f-b5f4-587a156ff752,4,Inhibitory,Inhibitory
f128342b-e831-4235-9633-25712981bfee,1,Endothelial 1,Endothelial
71950569-b214-4b1c-8c53-dbf7480d7c9d,0,Astrocyte,Astrocyte
2860921f-a276-462e-90b5-1b69b3a30e20,4,Inhibitory,Inhibitory
daa55f46-939a-45e0-81c5-efaf7404cd60,4,Inhibitory,Inhibitory
eac8d5fc-58df-40b6-a7c3-4ed8f23e2b29,1,Endothelial 1,Endothelial
19f0ec25-9203-4e56-b0e2-5683481994e6,1,Endothelial 1,Endothelial
34055701-1d51-4fbb-a261-34998358f53a,4,Inhibitory,Inhibitory
d955ce98-616a-43ca-96f3-78b67df181e2,4,Inhibitory,Inhibitory
47e08598-4394-4b0c-8b4d-ad1a610121df,7,OD Mature 2,OD Mature
9d4d5a29-fa54-4fca-b321-874c85dfcfdd,1,Endothelial 1,Endothelial
4ed270cf-4cf8-46c2-b8cb-f984aea572e5,7,OD Mature 2,OD Mature
b23350d5-9109-4d91-84b6-a2796a811140,3,Excitatory,Excitatory
4185f251-9ca5-415c-8884-6914ed897d21,7,OD Mature 1,OD Mature
0dc6d7cf-28f6-4955-bb5d-848bdbfbb19f,7,OD Mature 2,OD Mature
f595bd53-4ce8-44c2-a66c-68e286f0de96,0,Astrocyte,Astrocyte
8617a3c5-6ee0-444b-9fb0-5e5b87c7df98,1,Endothelial 1,Endothelial
0de49e46-e111-42db-9cc0-c12b706d4d05,0,Astrocyte,Astrocyte
9a2fe9d6-77b5-4c16-bc82-bdaff913cf24,4,Inhibitory,Inhibitory
a11d2e05-b15f-4a83-8865-9fd8191b6e5c,7,OD Mature 1,OD Mature
b5d2db37-ede5-4724-a6d2-0a777312531b,0,Astrocyte,Astrocyte
24b4a52a-b37f-47a9-af47-27f8707a87f9,3,Excitatory,Excitatory
1bdae389-ccd9-4e6e-bfd3-a29e617b4e68,7,OD Mature 4,OD Mature
b58997fc-1e50-4499-b1e1-9eaafc356183,6,OD Immature 1,OD Immature
55276fb0-2144-4548-9bbc-1e24e9bdac34,0,Astrocyte,Astrocyte
b355f6cf-7999-4df7-88db-33655b5fa873,4,Inhibitory,Inhibitory
cc491108-cc1e-492a-ba7e-b7fc37699dc3,4,Inhibitory,Inhibitory
78a57d1c-ad3e-4e17-add3-ebe0163f412b,3,Excitatory,Excitatory
9796fdfc-eec0-4515-8cb7-b14abeb82399,0,Astrocyte,Astrocyte
6570c8ed-557e-4c5e-901f-ff9c21912864,0,Astrocyte,Astrocyte
e4da6da7-9236-4943-bfa3-d030576a117d,4,Inhibitory,Inhibitory
dbb2c35d-bbc6-4b8c-89c4-70690fa15235,0,Astrocyte,Astrocyte
80b7229c-0693-49f9-9c69-8eddb7855549,4,Inhibitory,Inhibitory
fd1c8096-a7a6-4aba-8324-1bb254b83129,3,Excitatory,Excitatory
f59e92f8-8660-40ac-8c24-a862fa8bac6a,4,Inhibitory,Inhibitory
528aab62-b077-4b68-8857-7b537fc907bc,4,Inhibitory,Inhibitory
7e5e92cd-e9d6-4b19-af62-e9adb9febbc4,0,Astrocyte,Astrocyte
b3529779-c5ab-4e9b-86c6-d9602b66312d,0,Astrocyte,Astrocyte
0f44180f-793e-43d5-8af4-a70121ab8bf8,4,Inhibitory,Inhibitory
050f2e11-4b11-4c63-8c41-ddbbc5684c42,4,Inhibitory,Inhibitory
ced6d283-03c5-4d8b-a029-608160354619,4,Inhibitory,Inhibitory
0e97bf7c-264a-4bc1-b170-ed8e60b3ccd7,4,Inhibitory,Inhibitory
91056889-2caf-47c9-b90c-da4acccfa801,0,Astrocyte,Astrocyte
b70e53c0-c986-45af-a34f-1b1aa9517601,1,Endothelial 3,Endothelial
6e0d811b-9bd4-4ee2-b510-39d9fdd634a6,3,Excitatory,Excitatory
95855fb9-0a62-49cd-90b5-422b884edeb3,4,Inhibitory,Inhibitory
19858d02-980d-4413-aa6a-c22c9e0cbf45,1,Endothelial 3,Endothelial
b8f63dae-8a7b-43c4-a8a7-62f428b8d839,1,Endothelial 1,Endothelial
2756722c-5652-49bb-ae7e-ff60f7159915,1,Endothelial 1,Endothelial
159847b8-d894-4042-889e-46de5b22a352,1,Endothelial 1,Endothelial
39765df4-d900-490e-a192-040c272074e5,0,Astrocyte,Astrocyte
ec48e6c0-51b5-4326-b16b-f11d512f8e0b,4,Inhibitory,Inhibitory
444c1d17-db5b-44b7-b3bb-f2b86fd9d6f0,1,Endothelial 1,Endothelial
9f01702f-2b46-4e3f-adaa-0a2a292014f8,3,Excitatory,Excitatory
42415b7d-2457-444e-b22d-82995ba6e886,4,Inhibitory,Inhibitory
e1d6da79-f3cd-4dd5-b7e9-e572039c2095,0,Astrocyte,Astrocyte
d0f5713b-2430-4905-a12f-590a6e74a8c1,4,Inhibitory,Inhibitory
b61b5383-3608-4835-9521-9083f52fec94,1,Endothelial 1,Endothelial
965ada4f-6efc-4d51-87e2-f9fc466e7d6c,7,OD Mature 2,OD Mature
54074e37-4080-4033-9b6f-a7f33ffce2ca,7,OD Mature 2,OD Mature
f2c28566-570d-4a05-a8e4-6fad51bb0db9,6,OD Immature 1,OD Immature
8d2873ac-7b0a-44bf-8ed0-7ce70d07c363,4,Inhibitory,Inhibitory
416655cb-d2fa-422c-8bfd-39b6aceff5f2,4,Inhibitory,Inhibitory
885958f6-705c-4708-b4a1-586d9a00c98e,6,OD Immature 1,OD Immature
b43a9fa1-9134-4b0e-b9b4-ae272eb8450b,4,Inhibitory,Inhibitory
23ad2adc-b7ff-418a-9793-8a0a62573bf7,3,Excitatory,Excitatory
a525be09-19ec-42bf-9df1-a61abecf7db5,1,Endothelial 1,Endothelial
ce282f43-2f75-41f9-8e74-8805baf6ee11,5,Microglia,Microglia
7cf42439-2f66-484c-b06a-5701208b385b,7,OD Mature 2,OD Mature
62af214f-5b42-4eb2-8d57-f456484f3218,6,OD Immature 1,OD Immature
35fe155b-3634-4bcf-a61f-c965a571b6be,1,Endothelial 3,Endothelial
d992546d-6289-47f7-b8dc-8a4e5f4674b9,4,Inhibitory,Inhibitory
63e4c952-15e9-4f40-a018-ccce2db0ab8a,4,Inhibitory,Inhibitory
e09f0b02-27fb-41e4-baa8-68254964f5e8,4,Inhibitory,Inhibitory
4b4d1012-52df-49be-aede-4b0dd1dc672f,0,Astrocyte,Astrocyte
b741846c-a8c9-4111-89b3-245ba0fcc793,4,Inhibitory,Inhibitory
11524dbd-99fe-449f-bd16-f665c6839b65,7,OD Mature 2,OD Mature
7185584c-30ff-4de8-8cc3-018de2c5d7f9,4,Inhibitory,Inhibitory
f65b7487-e23f-474d-9be0-9989f74fabe4,7,OD Mature 2,OD Mature
b5b108ed-7a44-48ee-982b-d4adb853d3cc,3,Excitatory,Excitatory
bcf898e5-bb27-4086-a842-860b22b9206f,7,OD Mature 2,OD Mature
4aefe936-5d1e-49c2-ba47-b00087a0f09c,3,Excitatory,Excitatory
419d6f4b-6bf4-4377-a9bb-18c867cfef33,4,Inhibitory,Inhibitory
fdd1a5ef-fd82-4521-b744-29251ae244ef,0,Astrocyte,Astrocyte
c193bf4d-e5c5-4748-ad24-a6da33838dcb,4,Inhibitory,Inhibitory
49d1a5e4-aa09-46ce-b918-55f332760c31,0,Astrocyte,Astrocyte
e3c7117d-9635-4d5a-8188-9883e30da557,1,Endothelial 1,Endothelial
c2406d40-b227-4ad2-bda8-fd67d5983750,0,Astrocyte,Astrocyte
2989206c-60e5-4c83-9fb0-b05124cbfca2,7,OD Mature 2,OD Mature
66fc439c-1a6e-434f-ac05-8679726c6011,4,Inhibitory,Inhibitory
944e372f-4f4c-448d-ab6b-c1219cddfc81,7,OD Mature 2,OD Mature
42cdff3c-9cc2-4074-9053-1e3457569e11,0,Astrocyte,Astrocyte
fda613bd-d43b-4f40-b6fe-814f674fe55c,0,Astrocyte,Astrocyte
6b065a34-2e9e-48bf-84d4-356274f1759a,4,Inhibitory,Inhibitory
1acba62d-bd72-4562-a4e4-4c774e9285fe,4,Inhibitory,Inhibitory
d0160c32-8cbb-4141-9222-bffb8c8ea31b,1,Endothelial 1,Endothelial
6647d414-2264-4678-8a94-8f158cf8c836,4,Inhibitory,Inhibitory
4550d39d-88fc-4d0a-8f7c-e3f4ce0aabe7,1,Endothelial 1,Endothelial
120f39e7-48a0-44be-8c4e-a7729d9b7a79,5,Microglia,Microglia
c524bb78-485a-44b6-bc77-39ddd7087217,1,Endothelial 1,Endothelial
7e44984f-2cbc-4511-82ef-d8e1252726e1,4,Inhibitory,Inhibitory
258caa3c-017f-4a42-a68e-6a8e0e0a871c,3,Excitatory,Excitatory
dd4478f5-f7f9-44bb-8ec9-5fb14b9becf7,3,Excitatory,Excitatory
66850973-c189-4c6e-9410-958c29d665a5,4,Inhibitory,Inhibitory
3f949b75-5b03-4a1b-9755-e6df4212fd8d,1,Endothelial 1,Endothelial
da50c213-9fc1-46c3-a562-66c2b39696c1,0,Astrocyte,Astrocyte
daf69c03-a736-4b3e-9ff6-010369a9d7f1,0,Astrocyte,Astrocyte
0cfb1c6a-b6c9-4b8f-9c6f-13782685cd1a,3,Excitatory,Excitatory
7ee91ce8-2836-4fd7-989d-58ef0f85a66c,4,Inhibitory,Inhibitory
49fc6893-3bc5-413d-981f-85b67816da49,7,OD Mature 1,OD Mature
512627fc-2d3f-452b-9e4b-a66811dab9f8,4,Inhibitory,Inhibitory
46263274-1462-4a72-a84b-dc2bf1cf258b,4,Inhibitory,Inhibitory
14602437-d395-429a-8e27-ee8f3fb2b53c,3,Excitatory,Excitatory
c53e8236-038c-4031-b0eb-517f6859c1ea,4,Inhibitory,Inhibitory
8ae16f2d-201f-471a-9784-c099d4f7c527,4,Inhibitory,Inhibitory
3ffddcfd-d122-4c9d-a48f-1f8d7c8042ac,7,OD Mature 3,OD Mature
d764e83c-cd65-4bff-b73f-540417635988,4,Inhibitory,Inhibitory
755995af-d744-40cf-be01-7fa6f499b2d9,4,Inhibitory,Inhibitory
9d3bcc97-80ef-4c26-91b4-5419eca02c95,4,Inhibitory,Inhibitory
6de92bf1-7125-40e2-9b8f-9ee09a319f68,1,Endothelial 3,Endothelial
935e84c0-8941-4e47-99d5-724194c5ee67,3,Excitatory,Excitatory
2449a4b9-f8b1-4057-9c5a-67d06b4edf21,0,Astrocyte,Astrocyte
f8ef9c06-87f2-4ede-b197-30eb1af73968,4,Inhibitory,Inhibitory
26343f8e-ed44-46d3-8c5b-935cd2171758,7,OD Mature 2,OD Mature
1066d22a-a148-47cc-82b3-a767a7bf4025,4,Inhibitory,Inhibitory
8a1348f2-6d72-4c21-b727-9d061cc26368,0,Astrocyte,Astrocyte
c9691a31-adec-47dc-bca3-4af53e7e988d,7,OD Mature 2,OD Mature
72217646-48ae-49e8-b606-95fa127506ca,4,Inhibitory,Inhibitory
ae508022-eda8-4c2b-b9dd-a4aba6c8d87a,4,Inhibitory,Inhibitory
723a208c-6df3-44ee-a03f-0349bbe2dad5,4,Inhibitory,Inhibitory
2b9eeb62-7b4d-44ce-b498-d8b67dd54301,7,OD Mature 2,OD Mature
d07952c3-b2d6-4827-863c-574959135d96,7,OD Mature 2,OD Mature
be09506c-a223-432b-8bd3-4ad1b77a9c81,4,Inhibitory,Inhibitory
1a2f7054-591b-437a-ae1a-5e354e0b9c7c,0,Astrocyte,Astrocyte
33b59413-e7fe-4cc6-b761-148917355586,4,Inhibitory,Inhibitory
7e8f5445-63a8-4800-8a34-6384ea510b2e,1,Endothelial 3,Endothelial
825b68fc-5951-4d0b-9bd1-2be63083317f,0,Astrocyte,Astrocyte
e8d136aa-2d4e-44ea-a232-483757296b37,7,OD Mature 2,OD Mature
3da71ece-d757-4968-9f2b-6b06a12a3ba4,7,OD Mature 2,OD Mature
663c560e-8a4c-4fac-a164-8c5aa740d032,4,Inhibitory,Inhibitory
9cee9f3f-c3df-49a1-ac76-5d30f264154a,7,OD Mature 1,OD Mature
db13e7d7-605d-4980-96d3-c0d9bbd573df,4,Inhibitory,Inhibitory
bd76b1e3-35f7-4f0d-9d49-9151c21d1b71,3,Excitatory,Excitatory
57d45bff-139c-4a15-8b24-25882c3433a5,4,Inhibitory,Inhibitory
1c25c869-a4ac-4054-bde1-838cf6fe94f5,0,Astrocyte,Astrocyte
e60c6eae-58c7-449b-bd30-509622174dc2,0,Astrocyte,Astrocyte
a316de93-4634-4e62-a6cf-55d65159be87,4,Inhibitory,Inhibitory
c9a81074-a2ce-46e6-bc8a-00a6f807eb5a,4,Inhibitory,Inhibitory
abe57674-6770-437f-838a-18cbc77897e2,0,Astrocyte,Astrocyte
47a48301-13e3-444a-9c22-f34bb159a5a5,1,Endothelial 1,Endothelial
2648b51b-b16c-4d68-932e-e28feec000d9,5,Microglia,Microglia
ad8f33bf-0700-4a49-a292-d64fd9076d24,8,Pericytes,Pericytes
b8f6f48b-47d9-4613-adbb-4cd521857fd3,8,Pericytes,Pericytes
90526770-b9c2-4163-9b10-9ed611076159,8,Pericytes,Pericytes
a86670f0-a73e-424c-8474-f693d86def17,8,Pericytes,Pericytes
d5622f8a-38d7-43a0-8e1e-365b43c9e667,1,Endothelial 2,Endothelial
6e329c35-491f-41ee-a8e6-293dec08f38d,1,Endothelial 3,Endothelial
2b844495-af6d-4ccb-aaa9-5e6daf10203f,1,Endothelial 2,Endothelial
